image_start,step_instruction,question,answer,response,acc
episode_3425/step_002.jpg,Click on Save tab at the top-right of the screen.,"Is the ""Save"" tab still visible after clicking on it?",No,No,100.0
episode_15597/step_002.jpg,Click on the convert option,"After clicking the convert option, does the display show the same image?",Yes,No,0.0
episode_9719/step_001.jpg,Click on the Brightness icon on the screen.,Is the background color of the screen different after clicking the brightness icon?,No,Yes,0.0
episode_16467/step_000.jpg,Open Zoho meeting app,"Was the ""Find trains"" button visible before opening the Zoho meeting app?",Yes,Yes,100.0
episode_16467/step_000.jpg,Open Zoho meeting app,"Is there a section for ""UPCOMING"" meetings in the Zoho meeting app?",Yes,Yes,100.0
episode_19846/step_000.jpg,Click on the 3 dot icon at the top right corner of the screen.,Is there an option to share within the menu after the 3 dot icon is clicked?,Yes,Yes,100.0
episode_1082/step_013.jpg,Swipe up to view more style inspiration,"Is the message ""Wear a sense of quality in your daily life."" still visible after the swipe?",No,No,100.0
episode_13390/step_001.jpg,Click on the search bar,Is the search bar now displaying a list of recent searches?,Yes,Yes,100.0
episode_13390/step_001.jpg,Click on the search bar,Is the time still visible at the top of the screen?,Yes,Yes,100.0
episode_8914/step_000.jpg,Open the Guardian news app,Are there visible news articles displayed after the action?,No,Yes,0.0
episode_1082/step_013.jpg,Swipe up to view more style inspiration,Is there a new product displayed after the swipe?,Yes,Yes,100.0
episode_16503/step_000.jpg,Open the vimeo app,Does the time on the device screen change after opening the Vimeo app?,Yes,Yes,100.0
episode_4114/step_000.jpg,open sidechef app,Does the time displayed on the screen change after opening the SideChef app?,Yes,No,0.0
episode_11217/step_001.jpg,Swipe up on the screen,"Is the ""Shoe Material"" option visible after the swipe up?",Yes,Yes,100.0
episode_15843/step_001.jpg,Go back,Did the action lead to the display of a search bar on the screen?,No,Yes,0.0
episode_4782/step_000.jpg,Go back to the previous page,Does the after image display a promotional message about speaking with experts?,Yes,No,0.0
episode_4114/step_000.jpg,open sidechef app,Are there more icons displayed on the home screen after opening the SideChef app?,No,No,100.0
episode_1082/step_013.jpg,Swipe up to view more style inspiration,"Did the category title change from ""Shirts & Blouses"" to ""T-Shirts & Polo Shirts"" after the swipe?",Yes,Yes,100.0
episode_4114/step_000.jpg,open sidechef app,Is there a cooking recipe visible on the screen after opening the SideChef app?,Yes,Yes,100.0
episode_13390/step_001.jpg,Click on the search bar,Does the search bar now allow for typing input?,Yes,Yes,100.0
episode_4114/step_000.jpg,open sidechef app,Is the screen color scheme the same before and after opening the SideChef app?,No,No,100.0
episode_17628/step_001.jpg,Swipe up on the screen,"Was ""Offline reading"" status changed to ""OFF"" after the swipe?",No,No,100.0
episode_11217/step_001.jpg,Swipe up on the screen,Is “Eligible for Pay On Delivery” still visible after the swipe up?,Yes,No,0.0
episode_11217/step_001.jpg,Swipe up on the screen,"Is the ""Show 698 results"" button still visible after the swipe up?",Yes,Yes,100.0
episode_2889/step_003.jpg,Scroll up on the screen.,"Is ""ROSE"" present in both images?",Yes,Yes,100.0
episode_8914/step_000.jpg,Open the Guardian news app,Are any notifications displayed on the screen after the action?,No,No,100.0
episode_3425/step_002.jpg,Click on Save tab at the top-right of the screen.,"Does the red recording button appear after clicking the ""Save"" tab?",Yes,No,0.0
episode_1082/step_013.jpg,Swipe up to view more style inspiration,"Is the action ""Read the story"" still available after the swipe?",Yes,No,0.0
episode_13390/step_001.jpg,Click on the search bar,Is there a keyboard visible on the screen after the click?,Yes,Yes,100.0
episode_4114/step_000.jpg,open sidechef app,Is there a shopping cart icon visible on the screen after opening the SideChef app?,Yes,Yes,100.0
episode_13490/step_000.jpg,"Open the ""The Hindu"" app ","After opening ""The Hindu"" app, is there a featured article at the top of the screen?",Yes,Yes,100.0
episode_17628/step_001.jpg,Swipe up on the screen,"Is the ""Change Language"" option still in English after the swipe up?",Yes,Yes,100.0
episode_9767/step_004.jpg,Click on Carpentry,"Did the ""Home Improvement"" category remain visible after the action?",Yes,No,0.0
episode_11217/step_001.jpg,Swipe up on the screen,"Is ""Closure Type"" listed in the after state?",Yes,Yes,100.0
episode_2269/step_014.jpg,Click on the drop down of the Categories,Has the time on the screen changed after the action?,Yes,No,0.0
episode_17628/step_001.jpg,Swipe up on the screen,"Is the screen title still ""PERSONALIZE"" after the swipe up action?",Yes,No,0.0
episode_2889/step_003.jpg,Scroll up on the screen.,"Is ""WOLVERINE CLAWS"" still visible after scrolling up?",No,No,100.0
episode_9767/step_004.jpg,Click on Carpentry,Is there a new discount section shown after the action?,No,No,100.0
episode_13490/step_000.jpg,"Open the ""The Hindu"" app ","Is there a notification about alerts on the ""The Hindu"" app screen?",No,No,100.0
episode_10095/step_000.jpg,click on the Trevor Young Great Bend artwork,"After clicking on the artwork, did the title of the artwork change?",No,No,100.0
episode_9767/step_004.jpg,Click on Carpentry,Is the price filter visible in both images?,Yes,No,0.0
episode_15908/step_002.jpg,Go back to the Home page of the app,Are there more product options displayed on the Home page?,Yes,Yes,100.0
episode_13490/step_000.jpg,"Open the ""The Hindu"" app ",Did the battery icon change position after switching apps?,No,No,100.0
episode_1082/step_002.jpg,Swipe up to view style inspiration,Is there a limited offer mentioned for the new product after the swipe up?,Yes,Yes,100.0
episode_1082/step_002.jpg,Swipe up to view style inspiration,Is the price of the item displayed after the swipe up higher than before?,No,No,100.0
episode_9767/step_004.jpg,Click on Carpentry,"Did the availability section change after clicking on ""Carpentry""?",No,No,100.0
episode_2269/step_014.jpg,Click on the drop down of the Categories,"Is the ""All"" category still visible after the drop-down action?",Yes,Yes,100.0
episode_10095/step_000.jpg,click on the Trevor Young Great Bend artwork,Did the user interface change from a grid layout to a single item layout after the artwork was clicked?,Yes,Yes,100.0
episode_13490/step_000.jpg,"Open the ""The Hindu"" app ","Is the ""World"" section of ""The Hindu"" app displayed after opening it?",No,No,100.0
episode_1082/step_002.jpg,Swipe up to view style inspiration,"Is the product name altered to ""HEATTECH Fleece Turtleneck T-Shirt"" after the swipe up?",Yes,No,0.0
episode_15908/step_002.jpg,Go back to the Home page of the app,"Is the ""Write a Review"" option still available after returning to the Home page?",No,No,100.0
episode_18046/step_000.jpg,Open the Google News app,Did the title of the news article change after opening the Google News app?,Yes,Yes,100.0
episode_3224/step_004.jpg,"Enter gregoryvanloon65@gmail.com in the ""to"" text field.",Is there a difference in the keyboard layout shown in both images?,No,No,100.0
episode_9767/step_004.jpg,Click on Carpentry,"Does the ""Apply"" button remain in the same position after the action?",Yes,Yes,100.0
episode_1082/step_002.jpg,Swipe up to view style inspiration,Does the app screen transition to a new style inspiration with a different individual after the swipe up?,Yes,No,0.0
episode_13490/step_000.jpg,"Open the ""The Hindu"" app ",Is there a visible difference in the app icons in the top bar between the two images?,Yes,Yes,100.0
episode_5276/step_000.jpg,Get back to the previous searched page of the app,Has the wallpaper changed completely to a different image after going back?,No,No,100.0
episode_1082/step_002.jpg,Swipe up to view style inspiration,Does the app interface contain the same icons at the bottom after the swipe up?,Yes,Yes,100.0
episode_6574/step_000.jpg,Open the DevianArt app.,Does the screen show the home page of the Android device?,No,No,100.0
episode_3419/step_010.jpg,Click on the Search Flights option.,"After clicking Search Flights, is there a flight search confirmation message visible?",No,No,100.0
episode_7878/step_004.jpg,Click on the podcast.,Is the title of the podcast still the same after clicking?,Yes,Yes,100.0
episode_18046/step_000.jpg,Open the Google News app,Are there any icons related to audio features visible in the Google News app?,No,Yes,0.0
episode_6574/step_000.jpg,Open the DevianArt app.,Is the battery icon visibly different after opening the app?,No,Yes,0.0
episode_7878/step_004.jpg,Click on the podcast.,Did the time displayed on the device change after the action?,Yes,No,0.0
episode_3419/step_010.jpg,Click on the Search Flights option.,"Is the ""SEARCH FLIGHTS"" button still present on the screen after the action?",No,No,100.0
episode_6574/step_000.jpg,Open the DevianArt app.,Is the user currently viewing a list of deviations from artists?,Yes,Yes,100.0
episode_15908/step_002.jpg,Go back to the Home page of the app,"Is the ""Add to Bag"" button visible in the after state?",No,No,100.0
episode_11549/step_003.jpg,Swipe up to see all facilities,"Is the section ""Covid-19 measures"" still visible after the swipe up?",No,No,100.0
episode_9767/step_004.jpg,Click on Carpentry,"Is the filter count still displayed as ""1"" after the action?",Yes,Yes,100.0
episode_7878/step_004.jpg,Click on the podcast.,Did the podcast duration change after the click?,No,Yes,0.0
episode_7608/step_001.jpg,Go back,Does the screen show the same content as in the before state after going back?,No,No,100.0
episode_18800/step_002.jpg,Swipe right to view time tab,Did the action cause a change in the unit categories displayed on the screen?,Yes,Yes,100.0
episode_6574/step_000.jpg,Open the DevianArt app.,Are there more app icons visible on the screen after opening the DevianArt app?,No,No,100.0
episode_18046/step_000.jpg,Open the Google News app,Is the background color of the screen the same in both images?,No,No,100.0
episode_2889/step_003.jpg,Scroll up on the screen.,"Is ""SHURIKEN"" still visible after the scroll up?",No,No,100.0
episode_6574/step_000.jpg,Open the DevianArt app.,Is the DevianArt app now open on the screen?,Yes,Yes,100.0
episode_10255/step_005.jpg,Scroll from the bottom to the top.,Are there more artworks displayed after the scroll action?,Yes,Yes,100.0
episode_7608/step_001.jpg,Go back,Are the trending topics displayed in the before state?,No,No,100.0
episode_3224/step_004.jpg,"Enter gregoryvanloon65@gmail.com in the ""to"" text field.",Is the subject line of the email unchanged in both images?,Yes,Yes,100.0
episode_3000/step_001.jpg,Click on the Andi Fantom Basketball,Is there a price change displayed after clicking the item?,No,No,100.0
episode_10255/step_005.jpg,Scroll from the bottom to the top.,"Did the ""Share"" button move location after scrolling up?",No,No,100.0
episode_13498/step_002.jpg,Swipe up and learn more about Romanticism art,"Is the content in the ""Info"" section the same in both images?",No,No,100.0
episode_3419/step_010.jpg,Click on the Search Flights option.,"After clicking the Search Flights option, is the screen still showing the flight search form?",No,No,100.0
episode_2889/step_003.jpg,Scroll up on the screen.,"Is ""HIDDEN BLADE"" now visible after scrolling up?",No,Yes,0.0
episode_7608/step_001.jpg,Go back,Is the button for sorting and filtering still present after going back?,No,No,100.0
episode_4550/step_000.jpg,Click on the three dot icon of the first recording,"After the change, can the user rename the recording?",Yes,Yes,100.0
episode_11482/step_003.jpg,Select the first search result,Is the search bar still present after selecting the first search result?,Yes,No,0.0
episode_2612/step_000.jpg,Open the PowerPoint app,Does the PowerPoint app show an indicator that the presentation is saved after the action?,Yes,No,0.0
episode_13498/step_002.jpg,Swipe up and learn more about Romanticism art,"Is the title of the section still ""Romanticism"" after the change?",Yes,Yes,100.0
episode_7608/step_001.jpg,Go back,Is the search term still visible after going back?,Yes,No,0.0
episode_13498/step_002.jpg,Swipe up and learn more about Romanticism art,Does the bottom navigation remain the same in both images?,Yes,Yes,100.0
episode_18800/step_002.jpg,Swipe right to view time tab,"Is the selected unit still ""m/h"" after the swipe action?",Yes,No,0.0
episode_15752/step_000.jpg,Open the HHR Train app,Are there options for selecting a departure and return date in the new screen?,Yes,Yes,100.0
episode_6574/step_000.jpg,Open the DevianArt app.,Is the time on the screen still the same as before the app was opened?,Yes,Yes,100.0
episode_13468/step_009.jpg,Click on the + icon  of the Adults tab.,Did the number of adults show a decrease after the action?,No,No,100.0
episode_13498/step_002.jpg,Swipe up and learn more about Romanticism art,Is there an advertisement showing in both images?,Yes,Yes,100.0
episode_3000/step_001.jpg,Click on the Andi Fantom Basketball,"Is the ""Add to cart"" button visible on the screen after clicking the item?",No,No,100.0
episode_7608/step_001.jpg,Go back,Did the device go back from a news article list to a search results page?,Yes,No,0.0
episode_3000/step_001.jpg,Click on the Andi Fantom Basketball,Is the background color of the screen after the action still black?,Yes,Yes,100.0
episode_4550/step_000.jpg,Click on the three dot icon of the first recording,"After clicking the three dot icon, can you see an option to change the cover?",Yes,No,0.0
episode_3000/step_001.jpg,Click on the Andi Fantom Basketball,"Is there still a ""Save"" message shown after the action?",Yes,Yes,100.0
episode_1853/step_002.jpg,Open the Yummly app.,Are there images of food shown on the screen after the action?,Yes,Yes,100.0
episode_4550/step_000.jpg,Click on the three dot icon of the first recording,Does the size of the recordings change after the action is performed?,No,No,100.0
episode_16696/step_002.jpg,Swipe up for Elise Chabbey,"Does the UI still show the ""QR CODE"" option after the change?",Yes,Yes,100.0
episode_10255/step_005.jpg,Scroll from the bottom to the top.,"Is the ""Following"" count visible after the scroll action?",Yes,No,0.0
episode_13468/step_009.jpg,Click on the + icon  of the Adults tab.,Did the number of children increase after clicking on the + icon?,No,No,100.0
episode_18800/step_002.jpg,Swipe right to view time tab,"Is ""SPEED"" still one of the categories available after the swipe?",No,Yes,0.0
episode_7878/step_004.jpg,Click on the podcast.,Is the current playback time shown as 00:00 after the click?,No,Yes,0.0
episode_3026/step_000.jpg,Open the Wanderu app,Is the search button visible in the after state?,Yes,Yes,100.0
episode_13468/step_009.jpg,Click on the + icon  of the Adults tab.,Is the 'Apply' button enabled after clicking the + icon?,Yes,Yes,100.0
episode_10255/step_005.jpg,Scroll from the bottom to the top.,Is the description of Tom White longer after the scroll action?,Yes,No,0.0
episode_13554/step_007.jpg,Swipe left to view more,Is the first product displayed still the same after the swipe left action?,No,No,100.0
episode_4550/step_000.jpg,Click on the three dot icon of the first recording,Is there an option to delete the recording visible after clicking the three dot icon?,Yes,Yes,100.0
episode_1853/step_002.jpg,Open the Yummly app.,Is the Yummly app open after the action?,Yes,Yes,100.0
episode_15752/step_000.jpg,Open the HHR Train app,Does the app now allow booking different types of trips?,Yes,Yes,100.0
episode_5996/step_001.jpg,Scroll up to view the  help my plants survive,"In the before state, is there any mention of watering instructions?",No,No,100.0
episode_15752/step_000.jpg,Open the HHR Train app,"Is the screen displaying a ""Book a trip"" title after the action?",Yes,No,0.0
episode_7878/step_004.jpg,Click on the podcast.,Is the podcast still at the beginning at 00:01 after the click?,No,Yes,0.0
episode_13468/step_009.jpg,Click on the + icon  of the Adults tab.,Is the number of youths displayed as non-zero after the action?,No,No,100.0
episode_4550/step_000.jpg,Click on the three dot icon of the first recording,"After clicking the three dot icon, is there an option for editing audio in Pro available?",Yes,No,0.0
episode_16696/step_002.jpg,Swipe up for Elise Chabbey,"Was ""Rémi Bonnet"" removed from the suggested list in the after image?",Yes,Yes,100.0
episode_1853/step_002.jpg,Open the Yummly app.,"Is there a ""Good Evening!"" message displayed on the screen after opening the app?",Yes,No,0.0
episode_15752/step_000.jpg,Open the HHR Train app,Is the app showing a property listing after the action?,No,No,100.0
episode_3026/step_000.jpg,Open the Wanderu app,Is the main screen of the phone visible in the after state?,No,No,100.0
episode_13554/step_007.jpg,Swipe left to view more,"Did the rating for ""Design & Finish"" change after the swipe?",No,No,100.0
episode_1853/step_002.jpg,Open the Yummly app.,Does the screen display an error message after opening the app?,No,No,100.0
episode_16979/step_006.jpg,Click on the first suggestion.,Does the second screen still show the keyboard?,No,No,100.0
episode_16979/step_006.jpg,Click on the first suggestion.,Is there a rating visible for the recipe after selecting the first suggestion?,Yes,Yes,100.0
episode_5996/step_001.jpg,Scroll up to view the  help my plants survive,"In the before state, is ""Dry, Medium"" listed under watering instructions?",No,No,100.0
episode_15149/step_000.jpg,Open  the Guardian news app,Does the device show the same network signal strength before and after opening the app?,Yes,Yes,100.0
episode_18800/step_002.jpg,Swipe right to view time tab,"Is ""PRESSURE"" a category available in the after state?",No,Yes,0.0
episode_13554/step_007.jpg,Swipe left to view more,"Is there a new product labeled ""BESTSELLER"" visible after the swipe left action?",Yes,No,0.0
episode_11777/step_001.jpg,Go to the search tab,"Does the ""Home"" tab remain active after switching to the search tab?",No,No,100.0
episode_2612/step_000.jpg,Open the PowerPoint app,"Is the word ""Summary"" still visible after opening the PowerPoint app?",No,No,100.0
episode_13554/step_007.jpg,Swipe left to view more,"Is the ""Suncrown Furniture Sheesham King Size..."" product still visible after swiping left?",No,Yes,0.0
episode_1853/step_002.jpg,Open the Yummly app.,Is the content of the app the same as before the action?,No,No,100.0
episode_4883/step_003.jpg,Search for Classic Ratatouille,"Is the ""Trending"" section still visible after the search?",No,No,100.0
episode_15149/step_000.jpg,Open  the Guardian news app,Does the screen show the headlines of news articles in the after state?,Yes,Yes,100.0
episode_16696/step_002.jpg,Swipe up for Elise Chabbey,"Is ""Chris Froome"" still displayed in the after image?",No,No,100.0
episode_16696/step_002.jpg,Swipe up for Elise Chabbey,"Did the ""Invite Friends"" button change position after the action?",No,Yes,0.0
episode_2612/step_000.jpg,Open the PowerPoint app,Is the editing functionality available after opening the PowerPoint app?,Yes,Yes,100.0
episode_4550/step_000.jpg,Click on the three dot icon of the first recording,Is there an option to lock the recording available after clicking the three dot icon?,Yes,No,0.0
episode_15527/step_004.jpg,Scroll down to view the review section of this helmet.,Is there an additional review displayed after scrolling down?,Yes,Yes,100.0
episode_16464/step_022.jpg,type Birthday Song  in Add title column at top of the screen to label an audio,"Is the ""Save"" button still present and functional after the title change?",Yes,Yes,100.0
episode_13885/step_004.jpg,Type amazon sued us for prime tricks in the search bar,Is the keyboard visible in both images?,Yes,Yes,100.0
episode_19657/step_005.jpg,Swipe up to view the menu ,"Are the items from ""Breakfast All Day"" section still present after the swipe?",Yes,Yes,100.0
episode_1024/step_001.jpg,Go back to the previous screen,"Is the theme now ""Indigenous Americas"" after going back?",Yes,No,0.0
episode_4883/step_003.jpg,Search for Classic Ratatouille,Does the device display a different search term before and after the action?,Yes,Yes,100.0
episode_18773/step_006.jpg,Swipe right the Latest live drawing ,Did the live drawing on the left side change to a different image?,Yes,Yes,100.0
episode_5996/step_001.jpg,Scroll up to view the  help my plants survive,"Is the title ""Scientific Classification"" visible in the after state?",Yes,Yes,100.0
episode_16464/step_022.jpg,type Birthday Song  in Add title column at top of the screen to label an audio,Is the keyboard still visible after the change?,Yes,Yes,100.0
episode_13554/step_007.jpg,Swipe left to view more,"Did the ""Value for Money"" rating remain unchanged after the swipe?",Yes,Yes,100.0
episode_4883/step_003.jpg,Search for Classic Ratatouille,"Is there an image associated with the search result for ""Classic Ratatouille""?",Yes,Yes,100.0
episode_4883/step_003.jpg,Search for Classic Ratatouille,"Was the previous search term ""Hungry?"" removed?",Yes,Yes,100.0
episode_5996/step_001.jpg,Scroll up to view the  help my plants survive,"Is the ""OPEN"" button still visible in the after state?",No,No,100.0
episode_4883/step_003.jpg,Search for Classic Ratatouille,"Is the search bar populated with ""Classic Ratatouille"" after the search?",Yes,Yes,100.0
episode_1024/step_001.jpg,Go back to the previous screen,"Are there still 1,152 stories shown on the screen after going back?",No,No,100.0
episode_15752/step_010.jpg,Click on the SEARCH button,Does the screen show train timetable options after the SEARCH button is clicked?,Yes,Yes,100.0
episode_1024/step_001.jpg,Go back to the previous screen,"Is ""Topics about 'literature'"" still displayed after the change?",No,No,100.0
episode_9231/step_003.jpg,Swipe up for the details of the bus details,Is the current time displayed as 12:28 in both images?,Yes,Yes,100.0
episode_12581/step_004.jpg,Type spiritual lounge in the search bar,Is the search bar empty in the after state?,No,No,100.0
episode_11777/step_001.jpg,Go to the search tab,Are the navigation icons at the bottom of the screen unchanged after switching tabs?,Yes,Yes,100.0
episode_4883/step_003.jpg,Search for Classic Ratatouille,Does the time displayed on the device increase after the search?,Yes,Yes,100.0
episode_12581/step_004.jpg,Type spiritual lounge in the search bar,Is a keyboard displayed in the after state?,Yes,Yes,100.0
episode_12581/step_004.jpg,Type spiritual lounge in the search bar,Are the topics to follow still visible in the after state?,No,No,100.0
episode_1024/step_001.jpg,Go back to the previous screen,"Does the device show new menu options like ""Highlights"" and ""Visual arts"" after going back?",Yes,Yes,100.0
episode_11412/step_010.jpg,"type we cant help everyone , but everyone can help someone in center of the screen",Is the cloud icon still visible in both images?,Yes,Yes,100.0
episode_15752/step_010.jpg,Click on the SEARCH button,Does the loading spinner remain active after the search results are displayed?,No,No,100.0
episode_11412/step_010.jpg,"type we cant help everyone , but everyone can help someone in center of the screen",Is the battery icon showing a different percentage in both images?,No,No,100.0
episode_11412/step_010.jpg,"type we cant help everyone , but everyone can help someone in center of the screen",Is the text box present in both images?,Yes,Yes,100.0
episode_9231/step_003.jpg,Swipe up for the details of the bus details,Is there an option to start the journey in the image after the action?,Yes,Yes,100.0
episode_14843/step_005.jpg,type Lesley Bates,"Does the keyboard remain visible after typing ""Lesley Bates""?",Yes,Yes,100.0
episode_9231/step_003.jpg,Swipe up for the details of the bus details,"Is there an option labeled ""Route view"" in both images?",Yes,Yes,100.0
episode_19906/step_000.jpg,Click on the Visit option ,"Is the ""What's on"" tab still visible after the change?",Yes,Yes,100.0
episode_219/step_005.jpg,Swipe down,Did the user input field remain the same after the swipe down?,Yes,Yes,100.0
episode_15752/step_010.jpg,Click on the SEARCH button,Are there still options to select different train times visible after the action?,Yes,Yes,100.0
episode_9231/step_003.jpg,Swipe up for the details of the bus details,"Does the ""Arrival updates"" button remain visible after the swipe action?",Yes,No,0.0
episode_5973/step_001.jpg,Scroll down to find art by Hayun,"Is the ""Drafts"" icon still visible after scrolling down?",Yes,No,0.0
episode_12581/step_004.jpg,Type spiritual lounge in the search bar,Is there a loading indicator present in the after state?,Yes,Yes,100.0
episode_17900/step_005.jpg,Type Knoxville on the top of the screen.,Is the current time displayed on the device the same in both images?,No,Yes,0.0
episode_19906/step_000.jpg,Click on the Visit option ,Does the information about Writer's Block still appear after clicking Visit?,Yes,Yes,100.0
episode_15752/step_010.jpg,Click on the SEARCH button,"Is the main interface of the app still displaying the ""Loading"" text after the SEARCH button is clicked?",No,No,100.0
episode_7993/step_006.jpg,Swipe up,Is there a 'Filter' option available after the swipe up?,Yes,Yes,100.0
episode_15752/step_010.jpg,Click on the SEARCH button,Is there an increase in the number of visible items on the screen after the SEARCH button is clicked?,Yes,Yes,100.0
episode_5973/step_001.jpg,Scroll down to find art by Hayun,Is the option to draw still present in the after state?,Yes,No,0.0
episode_19906/step_000.jpg,Click on the Visit option ,"After clicking Visit, does the screen display a map?",Yes,No,0.0
episode_7993/step_006.jpg,Swipe up,Is there a new message or notification icon visible after the swipe up?,No,No,100.0
episode_8216/step_004.jpg,Click on the Begin button,Does the screen now display a song title after clicking the Begin button?,Yes,No,0.0
episode_17611/step_000.jpg,Go back to the screen,"Is the ""VIEW ALL REVIEWS"" option available after the screen change?",Yes,Yes,100.0
episode_7993/step_006.jpg,Swipe up,Is the feedback from the same seller visible after the swipe up?,Yes,Yes,100.0
episode_19906/step_000.jpg,Click on the Visit option ,Is the support option still visible after clicking Visit?,Yes,Yes,100.0
episode_17900/step_005.jpg,Type Knoxville on the top of the screen.,Is there a keyboard visible in both images?,Yes,Yes,100.0
episode_19906/step_000.jpg,Click on the Visit option ,"After clicking Visit, does the device show a loading icon?",No,No,100.0
episode_13887/step_000.jpg,Go back to the previous page,"Does the word ""Account"" appear on the screen after going back?",No,No,100.0
episode_18800/step_002.jpg,Swipe right to view time tab,Did the search bar remain visible after performing the swipe?,Yes,Yes,100.0
episode_7993/step_006.jpg,Swipe up,Did the positive feedback percentage change after the swipe up?,No,No,100.0
episode_7993/step_006.jpg,Swipe up,Did the overall aesthetics of the UI change significantly after the swipe up?,No,No,100.0
episode_13887/step_000.jpg,Go back to the previous page,Is there a different action button visible after going back to the previous page?,Yes,Yes,100.0
episode_19906/step_000.jpg,Click on the Visit option ,"After clicking on the Visit option, does the screen show the opening hours?",Yes,Yes,100.0
episode_15752/step_010.jpg,Click on the SEARCH button,"Is the ""Travellers"" information still displayed after the SEARCH button is clicked?",Yes,Yes,100.0
episode_15349/step_002.jpg,Search for Wardrobe for clothes in the search bar,Is the battery icon still visible in the upper right corner after searching?,Yes,Yes,100.0
episode_15349/step_002.jpg,Search for Wardrobe for clothes in the search bar,Is the search bar still visible after performing the search?,Yes,Yes,100.0
episode_13887/step_000.jpg,Go back to the previous page,"Is the option to ""Sign In"" still present after going back to the previous page?",No,No,100.0
episode_3792/step_003.jpg,Click on the first street art ,Does the battery icon show a different status in the after image compared to the before image?,No,No,100.0
episode_13887/step_000.jpg,Go back to the previous page,Was the back navigation button present in both screens?,Yes,No,0.0
episode_3792/step_003.jpg,Click on the first street art ,Does the timestamp on the screen change from 10:51 to 10:52 in the after image?,Yes,No,0.0
episode_17611/step_000.jpg,Go back to the screen,Is the item still being displayed as eligible for free shipping?,Yes,No,0.0
episode_14556/step_006.jpg,Scroll down to find Sushi recipe,"Is ""Italiano Sushi Or Aubergine Rolls"" still displayed after scrolling down?",No,No,100.0
episode_18773/step_006.jpg,Swipe right the Latest live drawing ,Is the timer on one of the live drawings now longer than before after the swipe?,No,No,100.0
episode_15349/step_002.jpg,Search for Wardrobe for clothes in the search bar,"Is there a new search suggestion for ""wardrobe for clothes foldable""?",Yes,No,0.0
episode_15349/step_002.jpg,Search for Wardrobe for clothes in the search bar,"Is the suggestion ""wardrobe for clothes with mirror"" shown after the search?",Yes,No,0.0
episode_6760/step_003.jpg,"Enter text as ""San Francisco, CA, USA""","Is the text ""San Francisco, CA, USA"" displayed in the input field after the change?",Yes,Yes,100.0
episode_7993/step_006.jpg,Swipe up,Is there a 'Sort' option visible after the swipe up?,Yes,Yes,100.0
episode_16696/step_002.jpg,Swipe up for Elise Chabbey,"Is ""Iván Garcia Cortina"" present in the after image?",Yes,Yes,100.0
episode_15349/step_002.jpg,Search for Wardrobe for clothes in the search bar,Is the search query in the search bar now empty?,No,No,100.0
episode_3792/step_003.jpg,Click on the first street art ,"Is the ""Show password"" option visible in the after image?",Yes,No,0.0
episode_6760/step_003.jpg,"Enter text as ""San Francisco, CA, USA""","Does the text field still display ""Search for a city"" after entering the text?",No,No,100.0
episode_3792/step_003.jpg,Click on the first street art ,Is the password field blank in the after image?,No,No,100.0
episode_13274/step_001.jpg,search for Van Heusen men's shirt,"Was the search term changed from ""mens shirt"" to ""Van Heusen men's shirt""?",Yes,No,0.0
episode_6424/step_004.jpg,Tap on Explore Present at the right bottom corner of the screen.,"After the change, is the Explore button still present at the bottom right corner of the screen?",Yes,Yes,100.0
episode_6930/step_002.jpg,Go back to the previous page to view the inspire tab.,"Is the title ""Museo Storico dei Motori e d..."" visible in both images?",No,No,100.0
episode_6760/step_003.jpg,"Enter text as ""San Francisco, CA, USA""",Is the keyboard visible in both images?,Yes,Yes,100.0
episode_6930/step_002.jpg,Go back to the previous page to view the inspire tab.,Does the UI state after the change show more information than before?,No,No,100.0
episode_5973/step_001.jpg,Scroll down to find art by Hayun,"Is the artist ""Hyun"" featured in the ""Popular today"" section after scrolling down?",Yes,No,0.0
episode_6809/step_004.jpg,Type Sportstar in the search bar,"Are there additional suggested search terms displayed after typing ""Sportstar""?",Yes,Yes,100.0
episode_7917/step_004.jpg,Swipe up on the screen to view the different articles.,Are there more articles visible on the screen after swiping up?,Yes,Yes,100.0
episode_6760/step_003.jpg,"Enter text as ""San Francisco, CA, USA""",Does the input field retain the same placeholder text before and after entering the text?,No,No,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,"After swiping up, is the section ""New & Featured"" still present?",No,No,100.0
episode_6424/step_004.jpg,Tap on Explore Present at the right bottom corner of the screen.,"After tapping on Explore, does the green circular icon appear next to the episode title?",Yes,No,0.0
episode_6809/step_004.jpg,Type Sportstar in the search bar,"Does the search bar contain the text ""sportstar"" after the change?",Yes,Yes,100.0
episode_3792/step_003.jpg,Click on the first street art ,"Is the ""Next"" button red in the after image?",Yes,No,0.0
episode_7917/step_004.jpg,Swipe up on the screen to view the different articles.,"Is the section title still ""Business"" after the swipe action?",Yes,Yes,100.0
episode_6424/step_004.jpg,Tap on Explore Present at the right bottom corner of the screen.,"Is the text ""Trailer"" still present after tapping on Explore?",Yes,No,0.0
episode_16614/step_006.jpg,enter the start location name Galveston 77550,Is the list of suggested locations displayed after the change?,Yes,Yes,100.0
episode_15908/step_005.jpg,Swipe up to view new Active wear trends,"Did the action result in a new section titled ""Sale"" being displayed on the screen?",Yes,No,0.0
episode_7917/step_004.jpg,Swipe up on the screen to view the different articles.,Did the battery indicator change between the two images?,No,No,100.0
